winner,time,player_0_species,player_0_APM,player_0_attack,player_0_Ability,player_0_buildings,player_0_worker,player_0_nonworker,player_1_species,player_1_APM,player_1_attack,player_1_Ability,player_1_buildings,player_1_worker,player_1_nonworker
1,4.7,P,80.0,0,7,4,2,0,T,125.0,3,21,9,4,1
1,9.98,P,95.0,15,60,15,11,5,T,76.0,33,82,14,6,18
0,2.88,T,109.0,1,11,2,5,2,Z,75.0,2,12,3,2,4
1,9.98,Z,82.0,0,51,7,8,13,T,86.0,13,73,20,10,7
0,9.93,Z,88.0,11,65,8,12,20,P,101.0,10,67,21,18,2
1,9.98,P,138.0,8,67,16,10,4,T,98.0,14,71,18,12,11
1,2.4,P,75.0,0,12,4,8,0,Z,87.0,0,6,2,3,1
0,7.63,P,94.0,1,38,17,12,3,T,108.0,1,46,14,11,5
1,3.92,Z,45.0,0,12,4,6,1,P,64.0,0,21,7,8,1
1,5.63,Z,83.0,2,32,3,12,7,Z,141.0,0,28,4,10,8
1,9.98,T,113.0,8,83,16,25,11,T,115.0,27,92,15,14,10
1,8.65,Z,129.0,2,59,10,16,16,T,168.0,11,83,21,17,11
1,4.57,P,124.0,0,17,10,6,0,P,100.0,3,19,8,6,0
0,9.98,T,149.0,6,66,18,9,16,T,134.0,8,67,15,12,12
0,5.72,T,129.0,10,43,12,7,4,P,73.0,0,19,8,5,0
0,4.72,P,76.0,3,28,11,11,1,T,128.0,4,38,8,9,4
0,9.1,T,92.0,7,84,15,23,15,Z,109.0,11,45,4,13,11
1,7.0,Z,139.0,8,48,6,10,15,T,182.0,27,89,12,19,7
1,7.53,T,143.0,5,49,11,16,7,P,95.0,13,43,10,7,4
1,7.47,P,74.0,0,18,8,3,3,T,135.0,0,41,13,10,4
1,5.13,P,87.0,2,31,6,15,5,T,70.0,6,30,3,2,8
0,8.33,T,50.0,2,38,10,7,9,T,130.0,5,52,15,9,9
1,6.62,T,169.0,0,31,11,5,4,T,135.0,3,41,11,12,9
1,9.98,P,76.0,4,29,8,8,4,T,123.0,23,83,23,13,8
1,9.98,T,117.0,7,84,17,21,20,P,114.0,16,81,18,17,6
0,4.67,Z,149.0,6,22,1,9,3,T,105.0,3,20,6,6,2
1,10.93,T,130.0,11,107,24,21,16,T,133.0,10,80,21,14,8
1,9.55,T,109.0,17,55,12,7,10,Z,111.0,8,67,15,18,9
1,9.93,Z,144.0,8,67,12,14,14,T,109.0,15,90,15,16,12
0,3.37,Z,116.0,0,12,2,4,5,P,136.0,0,15,5,8,1
1,10.75,Z,181.0,14,80,16,16,11,T,78.0,50,117,13,17,6
0,2.55,Z,204.0,0,8,1,3,2,Z,52.0,0,8,3,2,1
1,9.98,T,145.0,5,95,20,23,11,T,176.0,8,92,19,22,10
0,6.7,T,170.0,0,35,12,6,9,P,112.0,0,34,13,13,4
1,4.3,T,162.0,17,34,3,2,8,T,236.0,17,38,5,4,3
0,7.03,T,110.0,0,34,11,8,4,Z,97.0,11,29,3,1,5
1,2.82,P,152.0,1,4,2,1,0,P,40.0,0,10,3,5,1
1,3.6,T,128.0,0,13,6,6,1,Z,63.0,2,11,4,1,4
1,9.98,P,47.0,2,24,13,4,1,T,93.0,1,51,14,12,3
0,5.92,T,156.0,0,33,9,12,3,P,104.0,0,18,10,4,2
0,9.95,T,60.0,2,34,10,8,3,T,51.0,1,43,14,7,6
1,8.25,Z,104.0,10,49,7,13,12,Z,153.0,4,46,6,12,11
1,9.97,Z,153.0,29,112,18,28,10,T,212.0,45,159,21,36,19
0,6.5,Z,104.0,7,45,5,11,11,P,135.0,14,49,11,7,7
1,9.22,P,104.0,9,48,10,10,10,P,94.0,5,56,11,19,9
1,8.82,Z,63.0,8,27,5,3,4,P,84.0,11,49,11,7,10
0,10.37,T,173.0,20,94,15,22,13,T,182.0,49,131,14,23,18
0,5.7,T,76.0,0,20,11,2,1,P,64.0,0,24,17,4,1
0,6.17,T,198.0,11,50,13,9,7,T,154.0,6,48,12,9,8
1,2.9,T,91.0,0,9,4,3,2,Z,91.0,1,12,3,3,3
0,5.2,T,79.0,0,26,8,5,5,P,50.0,0,21,7,9,3
1,10.45,T,99.0,26,63,9,5,13,P,166.0,1,49,19,10,6
1,9.97,Z,76.0,0,39,6,9,6,P,73.0,4,39,12,9,4
0,8.62,Z,193.0,17,96,15,25,14,T,195.0,35,98,13,18,7
0,9.67,Z,157.0,5,76,11,24,18,T,127.0,24,107,23,19,11
1,6.37,T,189.0,21,68,7,16,8,T,122.0,13,46,8,11,7
1,7.5,P,96.0,8,36,10,9,2,T,118.0,6,60,10,18,9
0,4.75,P,57.0,6,27,4,9,6,Z,68.0,5,17,4,1,6
1,5.5,T,88.0,0,18,7,5,3,T,120.0,0,29,9,11,2
1,8.45,T,91.0,6,56,12,7,7,Z,114.0,2,37,6,11,11
1,5.78,Z,155.0,5,36,7,12,6,Z,183.0,6,42,5,19,4
0,5.35,T,151.0,1,28,7,8,0,Z,91.0,2,30,3,12,7
0,10.08,Z,101.0,6,58,11,7,9,Z,97.0,11,64,11,15,17
0,4.9,P,79.0,2,28,9,10,3,Z,137.0,2,22,4,7,8
0,9.97,T,143.0,2,71,19,16,14,T,71.0,0,65,21,11,13
1,9.98,T,169.0,19,116,26,15,10,T,178.0,19,75,15,15,9
0,5.27,Z,91.0,0,28,5,8,10,T,58.0,0,28,12,7,3
1,9.97,T,105.0,5,77,16,17,12,T,131.0,8,93,15,15,20
0,6.95,P,95.0,0,28,11,12,2,T,114.0,0,32,12,6,5
0,6.4,P,198.0,20,99,11,27,4,Z,155.0,5,42,5,14,9
1,9.98,T,94.0,6,88,26,19,20,T,119.0,0,65,20,14,14
1,9.97,P,79.0,5,62,11,19,5,Z,102.0,11,80,13,15,18
0,4.55,P,170.0,1,25,7,8,5,P,192.0,6,33,10,10,4
0,9.98,Z,244.0,28,148,22,34,27,P,122.0,11,81,29,20,5
0,8.22,P,134.0,19,66,12,18,7,T,178.0,33,98,12,18,12
1,9.98,Z,122.0,15,61,10,12,15,P,114.0,30,76,16,13,8
0,9.95,P,99.0,15,74,16,21,7,P,51.0,7,44,8,15,8
0,4.53,P,126.0,1,25,9,8,4,P,48.0,0,13,10,2,0
1,3.47,Z,63.0,1,10,1,4,3,Z,80.0,1,15,2,3,7
0,10.33,T,103.0,3,79,26,14,15,T,176.0,8,76,20,24,6
1,9.18,P,99.0,1,45,13,14,8,Z,108.0,0,26,5,10,5
0,4.2,P,110.0,7,28,8,7,1,T,175.0,0,15,6,7,0
1,6.1,Z,114.0,0,24,2,7,11,Z,116.0,4,30,4,7,10
0,9.98,T,113.0,3,54,13,9,18,P,97.0,5,54,16,10,5
1,3.02,T,153.0,0,12,6,4,1,Z,94.0,0,15,2,5,5
1,3.65,P,162.0,0,34,5,9,1,Z,90.0,0,10,3,5,1
1,7.35,P,69.0,2,34,18,9,1,Z,144.0,0,25,4,7,5
0,2.93,P,84.0,8,29,3,12,2,T,22.0,0,8,4,4,0
1,9.63,P,50.0,2,57,21,20,3,T,60.0,2,48,13,11,16
1,9.98,P,138.0,17,87,21,24,5,Z,79.0,11,68,10,13,18
0,9.98,Z,92.0,0,50,11,15,13,T,65.0,2,49,18,7,8
1,9.43,P,104.0,3,43,21,10,6,Z,89.0,15,71,10,20,13
0,4.1,P,97.0,0,21,8,10,1,T,108.0,0,17,5,9,1
0,9.98,T,125.0,13,88,10,17,7,T,106.0,5,71,14,10,12
0,9.98,Z,183.0,24,121,13,30,20,P,117.0,7,98,26,27,7
1,9.97,P,102.0,7,50,12,17,4,Z,64.0,4,50,8,13,12
1,6.78,P,90.0,2,37,9,11,6,P,132.0,8,40,9,12,5
0,1.92,Z,32.0,1,7,1,2,3,P,105.0,0,8,4,4,0
1,9.98,Z,115.0,2,91,17,25,20,T,124.0,8,81,18,20,10
0,7.35,P,87.0,4,52,13,21,5,T,110.0,1,40,10,9,5
1,8.37,P,145.0,3,57,17,21,4,Z,148.0,2,51,10,14,11
1,6.53,T,137.0,5,57,15,13,8,P,100.0,9,48,12,16,3
1,9.83,P,124.0,14,70,14,17,5,P,105.0,17,61,16,16,6
0,9.95,T,69.0,4,33,10,4,4,Z,144.0,0,52,8,13,14
1,9.98,Z,80.0,8,61,11,12,14,T,120.0,7,87,17,15,12
1,7.88,Z,105.0,8,41,7,8,12,Z,185.0,15,75,8,19,21
1,9.17,P,96.0,4,35,13,9,5,T,153.0,8,78,26,16,9
1,3.5,T,65.0,1,7,2,3,1,Z,75.0,0,14,4,6,3
0,5.52,Z,88.0,5,29,2,5,12,T,166.0,18,45,6,8,8
0,4.05,Z,103.0,0,17,5,6,3,Z,146.0,3,20,2,6,5
1,10.62,P,36.0,0,33,16,3,4,T,92.0,0,49,17,11,8
1,9.97,Z,109.0,10,93,11,23,29,T,103.0,21,95,16,12,14
0,9.97,P,115.0,14,65,15,12,9,P,104.0,2,43,17,9,2
0,9.98,T,111.0,22,86,19,15,8,Z,81.0,9,66,7,19,10
0,7.92,P,80.0,15,63,13,19,9,T,176.0,10,60,12,11,6
1,3.37,P,93.0,0,13,5,6,2,Z,76.0,2,11,3,3,3
0,7.58,T,77.0,3,43,17,8,3,P,212.0,1,24,10,8,3
0,9.98,T,77.0,0,57,18,10,11,Z,111.0,2,49,7,11,14
1,7.72,P,32.0,0,25,15,4,2,P,80.0,31,60,9,5,9
0,6.33,P,97.0,0,45,11,19,4,T,143.0,0,48,13,16,5
1,9.97,Z,83.0,0,38,9,12,8,P,167.0,2,52,18,15,8
0,9.35,T,155.0,28,97,15,20,14,Z,119.0,6,54,13,11,10
0,9.98,P,119.0,3,46,19,9,5,P,128.0,0,32,12,7,2
1,7.15,P,137.0,3,56,16,16,2,Z,188.0,20,63,5,12,15
0,9.98,P,123.0,1,61,18,16,10,Z,68.0,0,50,9,16,15
1,10.65,T,79.0,0,75,17,12,17,Z,42.0,0,46,7,9,19
0,9.98,P,111.0,20,83,16,18,5,P,77.0,23,61,15,6,4
1,4.6,Z,126.0,2,25,4,10,6,Z,127.0,2,34,3,9,5
0,3.82,Z,134.0,0,16,3,8,3,Z,281.0,4,24,3,7,7
0,6.38,Z,98.0,9,30,7,3,7,Z,64.0,5,30,4,6,9
1,9.98,T,126.0,8,77,12,17,11,T,151.0,7,66,23,11,6
0,7.75,T,136.0,11,59,12,17,4,Z,120.0,3,33,4,8,12
0,7.42,T,139.0,11,84,16,21,7,P,126.0,17,59,14,12,3
1,3.92,T,108.0,1,24,6,11,1,P,99.0,2,23,9,9,1
0,9.98,T,214.0,13,99,20,31,2,Z,139.0,10,90,16,22,15
0,3.6,T,156.0,9,29,7,7,1,P,52.0,0,21,5,10,3
1,2.37,T,105.0,0,6,2,3,1,P,23.0,0,10,4,5,0
0,9.98,T,115.0,14,82,20,12,9,T,120.0,6,97,23,25,7
1,10.95,T,93.0,9,93,20,18,29,T,175.0,6,87,23,20,5
1,10.43,T,118.0,57,107,12,9,9,Z,86.0,18,71,4,27,10
0,7.15,P,150.0,5,48,12,18,7,Z,74.0,0,19,3,8,3
1,9.98,P,106.0,24,67,12,14,3,P,113.0,12,71,15,16,13
0,7.4,P,98.0,4,42,11,14,6,P,105.0,8,37,8,10,4
0,1.55,P,160.0,0,5,1,4,0,P,129.0,0,9,3,6,0
0,4.68,P,128.0,3,21,9,5,1,T,132.0,4,28,8,8,1
1,4.37,Z,71.0,0,18,3,7,3,P,34.0,0,17,10,6,0
1,9.98,T,145.0,44,127,18,21,6,Z,130.0,7,77,12,17,18
0,8.28,P,107.0,0,27,12,6,7,P,83.0,4,35,8,7,6
1,7.27,Z,80.0,1,40,6,11,13,Z,123.0,2,41,6,17,9
0,9.98,P,97.0,5,65,17,19,8,Z,51.0,1,54,11,17,11
1,9.98,T,205.0,17,122,16,29,15,P,211.0,18,86,22,24,6
0,9.97,T,113.0,0,55,18,13,10,P,131.0,2,49,17,14,9
0,9.73,Z,175.0,9,79,18,21,12,P,126.0,7,56,21,7,6
1,4.83,T,86.0,1,26,7,14,2,T,77.0,2,29,9,5,7
0,9.98,P,134.0,24,71,14,12,8,P,78.0,3,37,14,6,5
1,3.68,T,57.0,2,16,6,5,1,Z,80.0,0,11,5,2,2
1,3.83,T,199.0,3,19,3,8,0,P,93.0,2,17,6,5,1
0,2.72,T,147.0,1,13,4,5,0,T,192.0,0,7,2,2,1
1,9.98,T,124.0,3,48,17,9,7,T,80.0,2,59,20,18,3
0,2.68,T,179.0,0,10,4,4,0,T,145.0,0,10,4,4,1
0,4.97,P,142.0,15,41,10,6,9,Z,106.0,3,22,3,6,8
1,8.37,T,64.0,8,48,13,7,15,P,135.0,22,70,12,11,9
1,8.35,Z,117.0,5,29,5,7,8,Z,141.0,14,46,8,6,9
1,4.77,Z,150.0,3,26,4,8,7,Z,55.0,2,16,2,3,6
0,7.98,Z,140.0,2,53,8,21,10,P,101.0,0,48,17,17,4
0,8.83,P,70.0,2,33,14,13,1,Z,91.0,3,42,10,15,5
1,8.38,T,136.0,12,88,16,22,13,T,116.0,16,78,14,18,10
0,4.57,T,55.0,2,18,6,6,1,P,31.0,0,6,5,1,0
1,5.42,T,96.0,12,50,10,13,1,P,125.0,9,39,8,15,1
1,3.3,T,125.0,3,22,6,9,1,P,146.0,0,19,6,10,1
1,9.98,P,144.0,15,67,18,17,6,Z,145.0,4,91,27,21,15
1,9.98,P,137.0,3,52,15,10,8,Z,105.0,3,43,11,9,10
0,3.92,Z,82.0,0,14,4,3,4,P,67.0,0,19,8,6,3
0,4.18,T,81.0,1,18,7,4,3,T,114.0,1,28,7,10,2
0,9.78,Z,141.0,14,99,15,22,21,T,120.0,19,116,22,22,13
1,8.83,P,104.0,5,46,17,13,4,P,106.0,2,37,13,9,3
0,9.98,P,129.0,8,60,19,17,6,T,155.0,26,91,17,15,11
0,1.33,T,77.0,0,3,1,1,0,Z,98.0,0,3,0,3,0
0,7.42,T,117.0,7,65,13,17,11,P,170.0,9,51,12,13,6
0,3.95,Z,79.0,4,19,2,3,9,T,104.0,0,14,7,5,0
0,9.98,T,109.0,24,97,14,21,11,T,154.0,44,137,18,22,12
0,9.98,T,142.0,21,102,19,28,7,T,114.0,12,89,15,14,10
0,4.68,Z,69.0,0,15,3,6,3,Z,81.0,0,17,2,9,5
0,7.53,T,62.0,3,35,14,5,5,T,67.0,4,30,10,7,5
1,9.95,T,56.0,0,30,10,4,4,P,47.0,0,21,9,7,2
0,6.72,T,98.0,3,35,7,8,3,T,100.0,9,48,12,6,7
1,5.35,T,79.0,8,39,7,8,1,Z,57.0,0,22,4,9,6
0,6.08,P,59.0,3,24,9,4,1,T,90.0,0,33,11,9,1
1,9.98,P,86.0,3,34,8,17,4,P,88.0,9,54,16,12,6
1,5.95,Z,102.0,1,35,8,14,7,P,63.0,3,28,8,11,3
0,9.5,Z,171.0,14,61,6,11,13,P,101.0,9,44,15,11,2
1,5.65,P,45.0,0,19,12,6,0,T,66.0,1,39,10,6,2
1,9.98,Z,93.0,7,50,9,7,11,T,83.0,10,71,14,8,12
0,4.72,T,146.0,16,50,7,10,3,T,208.0,10,49,7,8,3
0,9.38,Z,94.0,0,37,10,9,9,T,80.0,1,39,13,11,6
0,4.62,Z,50.0,0,16,1,6,6,T,55.0,1,29,9,7,8
1,9.98,T,144.0,8,90,20,23,7,Z,156.0,9,84,15,22,17
1,8.32,T,164.0,41,98,14,16,8,T,108.0,29,74,10,13,9
0,8.13,Z,77.0,10,42,7,8,9,T,93.0,9,53,10,11,8
0,9.97,T,91.0,22,82,14,4,0,Z,104.0,23,83,7,14,21
0,9.98,Z,161.0,22,85,6,19,19,Z,113.0,15,61,9,13,14
1,8.88,T,136.0,22,84,16,24,6,Z,126.0,37,108,13,25,16
1,9.98,P,73.0,8,62,22,13,2,P,109.0,4,47,19,11,4
1,9.98,Z,169.0,9,76,9,22,16,T,177.0,31,85,15,13,4
1,6.28,Z,120.0,2,33,5,13,10,T,117.0,0,35,12,6,5
0,7.28,Z,135.0,0,20,6,4,6,T,62.0,0,10,6,0,2
1,2.97,T,74.0,1,9,4,3,0,T,191.0,0,13,6,4,2
0,6.15,Z,70.0,0,25,3,10,7,Z,104.0,1,19,2,4,9
1,8.25,Z,205.0,17,67,5,17,13,P,184.0,45,113,14,19,10
0,9.97,T,107.0,1,50,19,12,9,T,64.0,0,25,10,3,2
1,3.38,Z,73.0,0,13,2,7,3,P,52.0,0,12,7,4,1
0,4.87,P,106.0,0,25,10,12,1,Z,54.0,0,15,5,4,3
1,6.17,Z,158.0,0,22,4,6,8,Z,91.0,9,36,6,7,8
1,5.63,P,101.0,5,43,10,12,6,T,108.0,6,37,8,9,4
1,4.98,Z,184.0,2,20,3,11,2,T,209.0,4,32,8,9,3
0,9.98,P,81.0,13,89,23,26,10,T,123.0,8,79,18,26,6
0,10.82,P,133.0,38,112,19,20,16,T,120.0,39,118,15,20,14
1,8.48,T,164.0,23,71,13,12,10,T,223.0,19,87,11,12,12
0,3.32,T,161.0,0,16,7,8,1,T,111.0,0,20,4,10,1
1,5.22,T,89.0,1,35,10,8,3,P,75.0,3,30,9,8,4
1,5.85,P,82.0,9,38,8,11,4,T,118.0,5,34,9,7,4
1,3.08,P,119.0,0,11,4,6,0,P,76.0,0,11,6,5,0
1,8.63,Z,93.0,9,53,5,14,13,Z,118.0,8,52,6,19,11
1,5.43,Z,57.0,3,30,7,8,7,T,166.0,3,33,11,9,3
0,7.32,Z,110.0,3,29,1,11,8,P,66.0,1,35,10,7,5
0,6.17,P,86.0,1,22,6,10,2,T,128.0,2,32,10,9,5
0,4.28,P,63.0,0,21,8,7,1,T,52.0,11,33,5,1,13
0,9.98,T,152.0,26,111,16,19,19,T,100.0,24,85,18,19,7
1,4.83,P,190.0,0,21,9,6,3,P,71.0,2,19,7,7,2
0,8.62,T,127.0,4,61,14,14,9,T,61.0,3,44,13,9,6
1,9.93,P,115.0,7,54,14,14,7,T,142.0,9,78,16,19,6
1,8.25,Z,72.0,3,33,1,5,16,P,66.0,5,54,12,15,6
1,10.55,T,102.0,2,73,20,14,14,P,89.0,0,51,22,17,3
1,9.33,T,236.0,35,99,14,20,9,T,177.0,40,108,17,22,6
0,3.35,P,104.0,0,16,6,7,1,T,108.0,2,16,5,8,0
0,9.98,Z,43.0,3,37,7,9,11,T,49.0,1,31,10,5,5
1,9.98,T,131.0,16,76,15,15,5,Z,130.0,5,68,17,18,12
0,9.98,Z,98.0,0,27,7,6,7,T,84.0,1,55,20,13,7
1,9.98,T,112.0,11,78,14,19,12,T,150.0,3,66,15,17,10
1,3.42,Z,155.0,0,17,3,8,5,Z,164.0,0,10,1,5,4
0,6.63,T,58.0,0,23,12,5,1,Z,74.0,0,16,4,4,5
0,7.22,T,155.0,18,60,13,10,5,P,72.0,8,35,12,7,2
0,9.98,P,145.0,9,57,17,17,9,T,99.0,3,75,23,15,8
0,9.83,P,125.0,4,54,20,17,4,Z,130.0,0,55,4,18,23
1,7.05,T,38.0,0,28,9,7,4,Z,79.0,0,31,3,12,10
0,10.17,Z,241.0,25,96,6,20,24,Z,187.0,57,121,11,17,19
1,3.63,Z,94.0,4,18,2,4,6,Z,194.0,1,20,5,6,6
1,6.1,P,58.0,1,21,7,7,3,T,105.0,8,37,12,6,4
1,9.98,T,78.0,6,58,15,7,12,Z,142.0,0,69,17,25,11
1,5.77,T,253.0,4,55,7,20,10,P,142.0,26,67,11,21,2
0,3.78,Z,51.0,2,12,2,5,2,Z,108.0,1,21,4,10,4
0,9.97,P,47.0,5,36,11,11,4,Z,55.0,0,28,6,7,7
1,9.98,T,75.0,10,58,14,9,9,Z,85.0,8,61,6,12,16
1,9.62,T,39.0,0,26,15,1,3,P,79.0,5,53,14,12,7
1,7.88,P,108.0,8,49,15,11,6,T,219.0,0,69,16,17,6
0,9.85,Z,160.0,27,94,9,24,18,T,184.0,15,80,14,20,3
0,9.98,T,113.0,28,108,19,18,16,P,128.0,42,94,16,15,11
1,9.98,T,112.0,6,77,20,10,12,P,107.0,14,69,11,12,5
0,9.98,T,114.0,9,67,14,10,10,T,145.0,14,51,11,6,6
0,7.62,T,166.0,25,86,12,19,7,P,199.0,42,72,10,8,3
1,9.98,T,187.0,27,103,12,24,8,T,137.0,25,121,28,21,8
1,9.98,T,216.0,25,103,19,22,9,P,123.0,14,95,25,30,8
0,9.95,P,62.0,0,43,18,12,4,T,91.0,1,52,17,11,11
1,4.45,Z,122.0,2,26,4,10,5,T,178.0,13,40,3,12,3
1,9.98,T,132.0,19,105,16,18,7,Z,133.0,5,74,16,16,14
0,2.38,T,94.0,0,7,3,4,0,P,86.0,0,7,3,4,0
0,9.97,P,96.0,4,53,21,15,5,T,98.0,9,79,19,21,17
1,8.03,P,168.0,13,60,13,17,5,T,151.0,16,91,15,26,7
0,8.22,T,164.0,24,94,15,23,12,T,180.0,35,92,13,14,8
0,7.1,T,131.0,16,83,10,9,10,Z,137.0,7,44,6,13,12
0,10.12,T,144.0,31,128,22,36,12,T,160.0,40,155,17,25,16
0,9.98,Z,179.0,0,55,10,18,7,T,51.0,0,37,17,11,5
1,3.05,T,184.0,0,11,7,4,0,T,159.0,0,9,5,3,1
0,9.97,T,180.0,34,134,21,25,13,Z,152.0,16,90,13,20,23
1,7.25,Z,129.0,4,41,8,13,9,Z,151.0,4,39,5,13,10
1,7.88,P,164.0,21,78,20,17,5,Z,181.0,28,73,5,16,14
1,7.27,Z,74.0,0,18,3,3,7,P,76.0,5,38,14,13,3
0,4.97,P,87.0,2,23,9,7,4,P,88.0,0,21,9,9,1
1,9.93,P,68.0,12,32,7,9,1,T,54.0,9,36,7,5,3
0,7.17,T,207.0,17,74,12,19,4,Z,147.0,37,72,11,8,10
1,9.98,Z,112.0,2,53,6,12,17,P,153.0,9,67,19,22,4
1,2.1,T,88.0,0,9,4,5,0,T,173.0,0,13,3,6,0
0,8.68,P,98.0,0,43,16,11,7,T,95.0,1,44,12,6,3
1,5.75,Z,179.0,4,42,4,17,10,P,154.0,1,27,8,11,2
1,7.22,T,57.0,23,58,13,8,9,Z,111.0,10,65,8,19,12
0,9.98,P,77.0,8,53,15,16,8,T,117.0,1,75,17,21,14
1,10.25,Z,117.0,12,54,7,8,15,Z,109.0,9,44,3,5,18
1,6.62,T,112.0,3,47,12,14,3,Z,92.0,6,36,5,7,10
1,9.97,Z,125.0,5,97,16,23,16,Z,83.0,7,61,13,17,9
0,8.07,P,94.0,1,37,13,14,1,P,33.0,1,25,11,6,4
0,10.15,Z,119.0,24,87,17,17,11,T,154.0,40,124,17,20,9
0,3.57,Z,83.0,0,16,3,6,6,P,54.0,0,13,6,5,1
0,8.62,T,145.0,39,90,13,15,8,T,169.0,25,75,11,9,9
0,9.93,Z,93.0,5,79,13,13,25,T,95.0,5,95,13,23,14
0,9.97,Z,64.0,0,41,8,11,13,T,53.0,1,42,16,5,9
0,6.72,P,86.0,4,41,12,9,6,P,91.0,5,27,12,3,2
0,9.98,P,81.0,4,45,9,17,9,Z,135.0,8,53,9,21,9
1,9.98,Z,139.0,13,100,11,22,32,T,150.0,33,120,19,24,14
1,10.58,T,93.0,3,67,13,14,12,Z,100.0,5,88,10,25,14
1,5.3,T,97.0,5,35,11,4,3,T,89.0,7,35,9,10,3
1,8.02,P,71.0,0,20,11,2,3,T,111.0,4,49,19,11,5
0,9.98,P,70.0,5,60,15,14,9,T,73.0,3,60,19,15,9
1,4.48,P,82.0,4,28,11,8,1,P,92.0,1,23,6,11,1
0,9.95,T,134.0,25,67,10,12,11,T,130.0,17,78,17,11,7
1,9.32,P,89.0,4,54,14,21,6,Z,73.0,3,59,15,17,11
1,3.75,T,141.0,2,21,8,7,0,P,146.0,1,14,6,5,1
1,4.28,Z,49.0,0,14,2,4,5,P,128.0,5,21,5,6,1
0,3.8,Z,115.0,4,15,1,6,3,T,47.0,0,14,6,4,2
1,8.4,P,174.0,30,95,17,19,7,T,205.0,25,107,10,15,10
1,9.97,T,102.0,13,92,15,20,18,Z,102.0,13,81,16,17,14
0,8.15,P,73.0,4,36,20,6,1,T,57.0,14,45,7,9,5
1,6.33,Z,83.0,8,35,2,6,12,Z,100.0,10,35,4,6,10
0,10.0,T,205.0,4,72,18,17,4,Z,166.0,3,99,14,24,32
0,7.85,P,118.0,6,42,9,14,4,T,166.0,9,78,21,16,4
1,9.98,T,93.0,0,75,28,19,5,Z,78.0,3,49,11,8,10
0,10.28,P,65.0,9,48,15,9,6,Z,106.0,13,57,9,12,10
0,9.57,Z,115.0,5,66,13,16,16,P,95.0,12,62,20,12,4
0,9.98,Z,62.0,3,52,5,9,22,T,88.0,1,39,9,8,13
1,2.13,P,27.0,0,7,3,4,0,Z,21.0,1,7,1,1,4
0,9.97,Z,106.0,0,64,10,17,14,T,145.0,12,86,18,14,7
0,5.17,T,106.0,2,37,7,15,5,Z,78.0,3,23,2,10,4
1,9.98,T,101.0,0,45,10,11,5,T,125.0,2,52,21,10,11
0,9.98,P,134.0,24,89,27,19,7,T,129.0,9,77,15,13,12
0,9.98,T,196.0,19,104,18,13,7,P,122.0,7,57,17,20,1
1,7.93,Z,95.0,7,47,9,9,8,T,123.0,1,74,9,21,17
0,9.98,Z,113.0,15,77,16,12,12,T,144.0,25,115,15,19,11
0,8.98,T,123.0,34,109,13,19,18,T,189.0,35,123,18,19,13
0,10.57,T,64.0,2,46,9,7,15,T,120.0,18,88,14,16,12
0,6.52,T,130.0,3,49,13,8,7,T,91.0,4,31,9,4,6
1,9.97,Z,61.0,0,37,7,7,11,T,64.0,2,44,12,9,11
1,9.93,Z,41.0,2,33,9,8,7,P,73.0,3,56,27,12,3
1,5.82,T,132.0,25,71,11,17,1,Z,143.0,8,42,9,11,5
1,9.98,T,112.0,1,60,23,16,8,T,91.0,4,69,22,8,13
0,6.35,T,171.0,4,53,14,14,6,P,113.0,1,40,9,15,6
0,10.3,T,112.0,19,103,19,21,9,T,144.0,29,109,20,22,11
0,8.32,T,156.0,10,66,14,16,10,P,103.0,44,71,5,9,8
1,9.98,P,145.0,14,65,21,14,8,T,155.0,10,91,25,19,12
0,9.97,T,106.0,0,71,21,20,11,T,82.0,2,49,20,7,10
0,9.08,Z,78.0,3,52,10,13,13,T,141.0,10,64,18,10,7
0,9.73,T,140.0,3,62,19,13,4,P,106.0,9,62,16,16,4
0,9.93,T,47.0,2,42,16,11,4,P,68.0,0,32,11,10,5
0,9.98,Z,91.0,20,72,7,8,21,T,156.0,43,128,22,13,9
1,6.92,Z,189.0,12,50,5,5,17,Z,179.0,9,36,4,6,12
0,9.23,P,71.0,2,40,10,11,6,P,178.0,12,71,13,15,8
0,9.98,T,117.0,6,75,17,21,13,Z,112.0,13,83,14,18,12
1,9.38,T,141.0,10,63,15,12,14,P,143.0,13,60,12,11,8
0,3.82,P,46.0,1,19,8,6,3,T,69.0,3,17,6,3,4
1,9.97,P,83.0,6,45,10,14,5,Z,63.0,1,45,6,12,10
1,9.98,Z,148.0,1,53,15,13,16,T,110.0,3,58,16,3,14
0,7.78,P,76.0,1,36,17,11,4,T,125.0,1,32,12,8,5
1,10.75,Z,70.0,2,44,7,8,19,Z,139.0,4,61,8,14,17
0,9.98,Z,117.0,2,63,11,18,11,P,60.0,2,45,16,9,6
1,7.15,P,101.0,1,28,10,6,5,P,124.0,0,34,10,9,5
0,2.85,T,199.0,0,12,4,5,1,T,198.0,0,12,3,5,2
1,8.12,T,76.0,7,40,8,4,8,P,129.0,4,55,15,23,4
0,9.6,T,126.0,25,80,10,17,7,T,132.0,18,57,7,10,9
1,9.95,Z,86.0,4,52,11,17,9,P,125.0,14,75,18,17,6
1,9.52,Z,74.0,12,44,2,9,15,Z,83.0,17,55,6,10,15
0,9.98,P,121.0,14,61,17,9,10,T,128.0,4,71,21,15,13
1,3.43,T,90.0,3,19,8,6,1,P,54.0,0,11,7,4,0
